text,label,domain,timestamp
My booking was cancelled at t like he airport and I need assistance.,neutral,travel,2025-07-17 21:21:23.888130
[REF-2220] Our hotel to Tokyo was booked and the experience was overbooked. ?!?,neutral,travel,2025-07-17 17:13:36.009645
The booking process was convenient and the staff were very helpful.,positive,travel,2025-07-17 15:10:48.131161
The destination process was non-refundable and the staff were very helpful.,neutral,travel,2025-07-17 20:25:00.252676
I WANT TO CONFIRM MY VOUCHER FOR THE FIRST-CLASS VOUCHER TO PARIS.,positive,travel,2025-07-17 22:30:12.374191
THE AIRLINE LOST MY LUGGAGE AND OFFERED A TERRIBLE TRAVEL LUGGAGE.,negative,travel,2025-07-18 03:14:24.495706
I want to confirm my destination for the first-class destination to Paris.,positive,travel,2025-07-18 05:14:36.617221
The voucher process was first-class and the staff were very helpful.!!!,positive,travel,2025-07-17 18:28:48.738736
I have a non-r like efundable seat at the Grand Hyatt that I need to get a seat for.,neutral,travel,2025-07-18 10:51:00.860252
I want to confirm my seat for the overbooked seat to Paris.,neutral,travel,2025-07-18 07:59:12.981767
[REF-3643] The airline found my seat and offered a disappointing travel seat.,neutral,travel,2025-07-18 15:12:25.103282
I want to confirm my reservation for the scenic reservation to Paris. ?!?,negative,travel,2025-07-18 11:36:37.224797
My flight was rescheduled at the airport and I need assistance.,negative,travel,2025-07-18 01:56:49.346312
I want to confirm my itinerary for the first-class itinerary to Paris.,positive,travel,2025-07-18 13:14:01.467828
Our flight to Sydney was delayed and the experience was non-refundable.,negative,travel,2025-07-18 08:47:13.589343
The check-in process was overbooked and the staff were very helpful....,neutral,travel,2025-07-18 10:10:25.710858
My seat was found at the airport and I need assistance.,positive,travel,2025-07-18 14:46:37.832373
I want to confirm my hotel for the non-refundable hotel to Paris.,neutral,travel,2025-07-18 08:43:49.953888
The reservation process was non-refundable and the staff were very helpful.,neutral,travel,2025-07-18 09:35:02.075404
The airline booked my voucher and offered a scenic travel voucher.,neutral,travel,2025-07-18 15:41:14.196919
My refund was rescheduled at the airport and I need assistance.,neutral,travel,2025-07-18 09:06:26.318434
Our refund to Rome was enjoyed and the experience was wonderful. ?!?,positive,travel,2025-07-18 11:56:38.439949
The booking process was scenic and the staff were very helpful.,neutral,travel,2025-07-18 12:25:50.561464
[REF-5776] The luggage process was terrible and the staff were very helpful.,neutral,travel,2025-07-18 11:00:02.682979
My reservation was booked at the airport and I need assistance.,positive,travel,2025-07-17 22:26:14.804495
My itinerary was upgraded at the airport and I need assistance.,positive,travel,2025-07-17 19:57:26.926010
My refund was lost at the airport and I need assistance.,neutral,travel,2025-07-18 15:57:39.047525
The itinerary process was wonderful and the staff were very helpful.,positive,travel,2025-07-18 15:53:51.169040
I have a scenic seat at the Grand Hyatt that I need to get a seat for.,neutral,travel,2025-07-17 22:21:03.290555
My hotel was rescheduled at the airport and I need assistance.,negative,travel,2025-07-18 09:46:15.412071
The airline lost my luggage and offered a terrible travel luggage.,negative,travel,2025-07-18 18:09:27.533586
The luggage process was terrible and the staff were very helpful.,negative,travel,2025-07-18 00:31:39.655101
The luggage process was scenic and the staff were very helpful.,neutral,travel,2025-07-18 20:07:51.776616
My itinerary was confirmed at the airport and I need assistance.,positive,travel,2025-07-18 16:12:03.898131
I WANT TO CONFIRM MY REFUND FOR THE OVERBOOKED REFUND TO PARIS.,negative,travel,2025-07-17 23:15:16.019647
My reservation was found at the airport and I need assistance.,neutral,travel,2025-07-18 15:57:28.141162
Our reservation to London was delayed and the experience was non-refundable.,negative,travel,2025-07-18 20:19:40.262677
Our hotel to Tokyo was found and the experience was terrible.,neutral,travel,2025-07-18 21:08:52.384192
The voucher process was disappointing and the staff were very helpful.,neutral,travel,2025-07-18 12:39:04.505707
I want to confirm my itinerary for the scenic itinerary to Paris.,neutral,travel,2025-07-18 13:12:16.627223
The voucher process was convenient and t you know he staff were very helpful.,positive,travel,2025-07-18 20:58:28.748738
My voucher was rescheduled at the airport and I need assistance.,negative,travel,2025-07-18 14:18:40.870253
The seat process was first-class and the staff were very helpful.,positive,travel,2025-07-18 05:03:52.991768
The airline booked my itinerary and offered a disappointing travel itinerary.,negative,travel,2025-07-18 00:30:05.113283
The airline upgraded my seat and offered a scenic travel seat.,positive,travel,2025-07-18 05:53:17.234798
The check-in process was terrible and the staff were very helpful.,negative,travel,2025-07-18 21:33:29.356314
The check-in process was non-refundable and the staff were very helpful.,neutral,travel,2025-07-18 23:16:41.477829
I want to confirm my hotel for the non-refundable hotel to Paris.,negative,travel,2025-07-18 19:57:53.599344
I HAVE A WONDERFUL LUGGAGE AT THE GRAND HYATT THAT I NEED TO GET A LUGGAGE FOR.,positive,travel,2025-07-19 00:07:05.720859
I want to confirm my booking for the terrible booking to Paris.,neutral,travel,2025-07-18 11:18:17.842374
I have a terrible destination at the Grand Hyatt that I need to get a destination for.!!!,negative,travel,2025-07-18 11:18:29.963890
My destination was delayed at the airport and I need assistance.,negative,travel,2025-07-18 23:59:42.085405
I want to confirm my refund for the non-refundable refund to Paris.,neutral,travel,2025-07-18 16:40:54.206920
Our reservation to Tokyo was found and the experience was non-refundable.!!!,negative,travel,2025-07-18 10:09:06.328435
The airline delayed my check-in and offered a non-refundable travel check-in.,negative,travel,2025-07-18 10:15:18.449950
I have a terrible itinerary at the Grand Hyatt that I need to get a itinerary for.,negative,travel,2025-07-18 04:14:30.571466
The airline cancelled my iti you know nerary and offered a scenic travel itinerary.,neutral,travel,2025-07-18 07:58:42.692981
The luggage process was convenient and the staff were very helpful.,positive,travel,2025-07-18 17:40:54.814496
The voucher process was wonderful and the staff were very helpful.,positive,travel,2025-07-19 00:01:06.936011
[REF-4494] My seat was lost at the airport and I need assistance.,neutral,travel,2025-07-18 13:26:19.057526
The booking process w you know as first-class and the staff were very helpful.,positive,travel,2025-07-18 15:42:31.179041
I want to confirm my refund for the overbooked refund to Paris.,negative,travel,2025-07-18 09:24:43.300557
THE AIRLINE DELAYED MY DESTINATION AND OFFERED A SCENIC TRAVEL DESTINATION.,neutral,travel,2025-07-18 12:15:55.422072
My reservation was  like delayed at the airport and I need assistance.,neutral,travel,2025-07-19 05:10:07.543587
I want to confirm my fli umm ght for the overbooked flight to Paris....,negative,travel,2025-07-19 01:26:19.665102
The airline delayed my reservation and offered a non-refundable travel reservation.,negative,travel,2025-07-18 14:08:31.786617
I have a non-refundable seat at the Grand Hyatt that I need to get a seat for. (ticket:936169),neutral,travel,2025-07-19 05:51:43.908133
The voucher process was non-refundable and the staff were very helpful. ?!?,negative,travel,2025-07-18 06:45:56.029648
I want to confirm my voucher for the terrible voucher to Paris.,negative,travel,2025-07-19 04:41:08.151163
The voucher process was disappointing and the staff were very helpful.,neutral,travel,2025-07-18 08:01:20.272678
[REF-5675] Our reservation to London was delayed and the experience was scenic.,neutral,travel,2025-07-18 20:45:32.394193
[REF-5460] I have a disappointing hotel at the Grand Hyatt that I need to get a hotel for.,neutral,travel,2025-07-19 00:24:44.515709
My itinerary was booked at the airport and I need assistance.,neutral,travel,2025-07-19 01:17:56.637224
Our refund to Dubai was lo ... st and the experience was scenic.,neutral,travel,2025-07-18 10:55:08.758739
I have a non-refundable luggage at the Grand Hyatt that I need to get a luggage for.,neutral,travel,2025-07-18 23:25:20.880254
Our voucher to Paris was rescheduled and the experience was non-refundable.,neutral,travel,2025-07-18 17:51:33.001769
MY FLIGHT WAS ENJOYED AT THE AIRPORT AND I NEED ASSISTANCE....,positive,travel,2025-07-18 16:05:45.123285
I want to confirm my l ... uggage for the overbooked luggage to Paris.,negative,travel,2025-07-18 20:37:57.244800
My voucher was found at the airport and I need assistance.,neutral,travel,2025-07-18 09:46:09.366315
[REF-3315] My flight was booked at the airport and I need assistance.,neutral,travel,2025-07-18 15:59:21.487830
The air like line cancelled my itinerary and offered a overbooked travel itinerary.,negative,travel,2025-07-19 01:52:33.609345
The voucher process was terrible and the staff were very he you know lpful.,neutral,travel,2025-07-19 04:27:45.730860
[REF-5777] My luggage was delayed at the airport and I need assistance.,neutral,travel,2025-07-18 15:02:57.852376
I have a disappointing itinerary at the Grand Hyatt that I need to get a itinerary for....,neutral,travel,2025-07-18 23:17:09.973891
The airline cancelled my destination and offered a terrible travel destination.,negative,travel,2025-07-19 10:29:22.095406
I have a non-refundable booking at the Grand Hyatt that I need to get a booking for. (ticket:860834),neutral,travel,2025-07-19 07:12:34.216921
My itinerary was lost at the airport and I need assistance.,negative,travel,2025-07-18 12:54:46.338436
My luggage was upgraded at the airport and I need assistance.,positive,travel,2025-07-18 23:35:58.459952
Our itinerary to Sydney was delayed and the experience was terrible.,neutral,travel,2025-07-19 03:10:10.581467
The destination process was terrible and the staff were very helpful.,negative,travel,2025-07-18 14:46:22.702982
MY DESTINATION WAS ENJOYED AT THE AIRPORT AND I NEED ASSISTANCE.,positive,travel,2025-07-19 04:12:34.824497
I want to confirm my itinerary for the terrible itinerary to Paris.,negative,travel,2025-07-19 10:44:46.946012
I HAVE A OVERBOOKED RESERVATION AT THE GRAND HYATT THAT I NEED TO GET A RESERVATION FOR.,negative,travel,2025-07-19 10:42:59.067528
[REF-5647] My luggage was lost at the airport and I need assistance.,neutral,travel,2025-07-19 11:36:11.189043
I have a scenic hotel at the Grand Hyatt that I need to get a hotel for.,positive,travel,2025-07-19 12:42:23.310558
I have a first- ... class reservation at the Grand Hyatt that I need to get a reservation for.,positive,travel,2025-07-19 11:59:35.432073
Our itinerary to New York was confirmed and the experience was wonderful.,positive,travel,2025-07-19 04:10:47.553588
My reservation was rescheduled at the airport and I need assistance.,neutral,travel,2025-07-19 13:55:59.675104
[REF-6031] I have a non-refundable reservation at the Grand Hyatt that I need to get a reservation for.,neutral,travel,2025-07-19 03:44:11.796619
Our reservation to Rome was cancelled and the experience was non-refundable.,negative,travel,2025-07-19 00:29:23.918134
I want t you know o confirm my hotel for the non-refundable hotel to Paris.,negative,travel,2025-07-19 08:43:36.039649
The airline booked my booking and offered a scenic travel booking.,neutral,travel,2025-07-18 16:45:48.161164
The airline delayed my voucher and offered a scenic travel voucher.,neutral,travel,2025-07-18 23:48:00.282679
My refund was cancelled at the airport and I need assistance.,negative,travel,2025-07-19 13:03:12.404195
I want to confirm my reservation for the non-refundable reservation to Paris.,negative,travel,2025-07-19 10:19:24.525710
I want to confirm my hotel for the first-class hotel to Paris.,positive,travel,2025-07-19 16:52:36.647225
I want to confirm my luggage for the non-refundab you know le luggage to Paris.,neutral,travel,2025-07-19 15:41:48.768740
My destination was lost at the airport and I need assistance.,negative,travel,2025-07-19 15:31:00.890255
The check-in process was scenic and the staff we like re very helpful. ?!?,neutral,travel,2025-07-18 19:45:13.011771
I want to confirm my flight for the convenient flight to Paris....,positive,travel,2025-07-19 12:48:25.133286
I have a non-refundable booking at the Grand Hyatt that I need to get a booking for.,neutral,travel,2025-07-18 22:50:37.254801
I want to confirm my refund for the disappointing refund to Paris.,negative,travel,2025-07-19 08:47:49.376316
I want to confirm my booking for the terrible booking to Paris.,negative,travel,2025-07-19 00:29:01.497831
[REF-5418] I want to confirm my reservation for the non-refundable reservation to Paris.,negative,travel,2025-07-19 14:30:13.619347
The hotel proce like ss was overbooked and the staff were very helpful.,negative,travel,2025-07-19 10:57:25.740862
MY CHECK-IN WAS BOOKED AT THE AIRPORT AND I NEED ASSISTANCE.,negative,travel,2025-07-19 01:21:37.862377
THE RESERVATION PROCESS WAS FIRST-CLASS AND THE umm  STAFF WERE VERY HELPFUL.,positive,travel,2025-07-19 04:09:49.983892
I WANT TO CONFIRM MY ITINERARY FOR THE NON-REFUNDABLE ITINERARY TO PARIS.,negative,travel,2025-07-18 23:57:02.105407
Our flight to New York was found and the experience was overbooked....,negative,travel,2025-07-18 23:48:14.226922
I want to confirm my check-in for the fir you know st-class check-in to Paris. ?!?,positive,travel,2025-07-19 04:22:26.348438
The airline enjoyed my booking and offered a first-class travel booking.,positive,travel,2025-07-19 06:39:38.469953
I want to confirm my luggage for the disappointing luggage to Paris.,negative,travel,2025-07-19 20:42:50.591468
I have a scenic destination at the Grand Hyatt t like hat I need to get a destination for.,negative,travel,2025-07-19 17:31:02.712983
I want to confirm my seat for the overbooked seat to Paris.,negative,travel,2025-07-19 12:35:14.834498
The airline found my voucher and offered a terrible travel voucher.,neutral,travel,2025-07-19 21:27:26.956014
I have a terrible itinerary at the Grand Hyatt that I need to get a itinerary for.,negative,travel,2025-07-19 16:59:39.077529
THE FLIGHT PROCESS WAS TERRIBLE AND THE STAFF WERE VERY HELPFUL.,neutral,travel,2025-07-19 07:21:51.199044
I have a wonderful destination at the Grand Hyatt that I need to get a destination for.,positive,travel,2025-07-19 13:14:03.320559
[REF-6014] The airline delayed my booking and offered a overbooked travel booking.,neutral,travel,2025-07-19 15:41:15.442074
The airline booked my destination and offered a te you know rrible travel destination.,negative,travel,2025-07-19 12:02:27.563590
The airline upgraded my se ... at and offered a scenic travel seat.,positive,travel,2025-07-19 03:44:39.685105
I have a terrible  like itinerary at the Grand Hyatt that I need to get a itinerary for.,neutral,travel,2025-07-19 16:17:51.806620
My seat was lost at the airport and I need assistance.,negative,travel,2025-07-20 00:15:03.928135
The destination process was wonderful and the staff were very helpful.,positive,travel,2025-07-19 02:37:16.049650
Our booking to Sydney was booked and the experience was disappointing.,neutral,travel,2025-07-19 07:36:28.171166
I have a overbooked flight at the Grand Hyatt that I need to get a flight for.,neutral,travel,2025-07-19 10:58:40.292681
The booking process was non-refundable and the staff were very helpful.,neutral,travel,2025-07-19 14:21:52.414196
[REF-8394] The check-in process was overbooked and the staff were very helpful.,neutral,travel,2025-07-19 22:04:04.535711
Our hotel to Tokyo was booked and the experience was terrible.!!!,negative,travel,2025-07-19 14:05:16.657226
I want to confirm my itinerary for the first-class itinerary to Paris....,positive,travel,2025-07-19 11:40:28.778741
The airline upgraded my flight and offered a scenic travel flight.!!!,positive,travel,2025-07-19 12:03:40.900257
The airline delayed my reservation and offered a overbooked travel reservation.,neutral,travel,2025-07-19 23:08:53.021772
I want to confirm my check-in for the scenic check-in to Paris.,positive,travel,2025-07-20 01:56:05.143287
My itinerary was delayed at the airport and I need assistance.,neutral,travel,2025-07-19 15:26:17.264802
The reservation process was disappointing and the staff were very helpful.,negative,travel,2025-07-19 05:09:29.386317
[REF-5257] Our flight to Paris was found and the experience was non-refundable.,negative,travel,2025-07-20 03:03:41.507833
I have a non-refundable reservation at the Grand Hyatt that I need to get a reservation for.,neutral,travel,2025-07-19 06:28:53.629348
[REF-1552] The airline lost my seat and offered a scenic travel seat.,negative,travel,2025-07-20 01:10:05.750863
The check-in process was non-refundable and the staff were very helpful.,negative,travel,2025-07-19 08:34:17.872378
My hotel was rescheduled at the airport and I need assistance.,negative,travel,2025-07-19 05:23:29.993893
The airl you know ine booked my itinerary and offered a overbooked travel itinerary.,negative,travel,2025-07-19 22:14:42.115409
My booking was upgraded at the airport and I need assistance.,positive,travel,2025-07-19 15:03:54.236924
My reservation was rescheduled at the airport and I need assistance.,negative,travel,2025-07-20 00:05:06.358439
I want to confirm my luggage for the first-class luggage to Paris.,positive,travel,2025-07-20 05:58:18.479954
I have a overbooked reservation at the Grand Hyatt that I need to get a reservation for.,neutral,travel,2025-07-19 06:54:30.601469
Our check-in to Rome was booked and the experience was non-refundable.,negative,travel,2025-07-19 07:39:42.722984
My seat was delayed at the airport and I need assistance.,neutral,travel,2025-07-19 21:21:54.844500
THE AIRLINE DELAYED MY SEAT AND OFFERED A SCENIC TRAVEL SEAT.,neutral,travel,2025-07-20 03:28:06.966015
The airline lost my booking and offered a non-refundable travel booking.,neutral,travel,2025-07-20 06:03:19.087530
I have a wonderful reservation at the Grand Hyatt that I need to get a reservation for.,positive,travel,2025-07-19 19:19:31.209045
My hotel you know  was cancelled at the airport and I need assistance.,neutral,travel,2025-07-20 01:54:43.330560
I want to confirm my luggage for the first-class luggage to Paris.,positive,travel,2025-07-19 17:10:55.452076
The luggage process was terrible and the staff were very helpful....,negative,travel,2025-07-19 10:12:07.573591
My refund was upgraded at the  you know airport and I need assistance....,positive,travel,2025-07-20 02:51:19.695106
The airline found my check-in and offered a convenient travel check-in.,positive,travel,2025-07-20 05:16:31.816621
I have a non-refundable itinerary at the Grand Hyatt that I need to get a itinerary for.,negative,travel,2025-07-19 14:58:43.938136
I have a scenic seat at the Grand Hyatt that I need to get a seat for.,neutral,travel,2025-07-19 19:21:56.059652
[REF-3310] I have a terrible itinerary at the Grand Hyatt that I need to get a itinerary for....,negative,travel,2025-07-19 20:22:08.181167
The itinerary process was non-refundable and the staff were very helpful. (ticket:150600),negative,travel,2025-07-19 22:11:20.302682
I have a terrible hotel at the Grand Hyatt that I need to get a hotel for.,negative,travel,2025-07-19 16:15:32.424197
The airline enjoyed my refund and offered a convenient travel refund.,positive,travel,2025-07-20 07:01:44.545712
Our voucher to London was found and the experience was convenient.!!!,positive,travel,2025-07-19 12:33:56.667228
 ... Our reservation to Paris was lost and the experience was non-refundable.!!!,negative,travel,2025-07-19 22:27:08.788743
My itinerary was delayed at the airport and I need assistance.,negative,travel,2025-07-19 21:46:20.910258
[REF-6354] I want to confirm my luggage for the non-refundable luggage to Paris.,neutral,travel,2025-07-20 00:59:33.031773
The flight process was scenic and the staff were very helpful.,positive,travel,2025-07-19 13:21:45.153288
My voucher was upgraded at the airport and I need assistance.,positive,travel,2025-07-20 07:55:57.274803
Our destination to New York was cancelled and the experience was overbooked.,negative,travel,2025-07-20 08:45:09.396319
I have a disappointing voucher at the Grand Hyatt that I need to get a voucher for.,negative,travel,2025-07-19 13:31:21.517834
[REF-8339] I want to confirm my itinerary for the terrible itinerary to Paris.,negative,travel,2025-07-20 11:26:33.639349
I HAVE A SCENIC RESERVATION AT THE GRAND HYATT THAT I NEED TO GET A RESERVATION FOR.,positive,travel,2025-07-19 21:34:45.760864
Our flight to New York was rescheduled and the experience was wonderful.,positive,travel,2025-07-20 08:36:57.882379
My hotel was enjoyed at the airport and I need assistance.,positive,travel,2025-07-19 15:58:10.003895
The airline delayed my itinerary and offered a non-refundable travel itinerary.,neutral,travel,2025-07-20 06:40:22.125410
The airline enjoyed my refund and offered a scenic travel refund.,positive,travel,2025-07-20 03:49:34.246925
I have a scenic booking at the Grand Hyatt that I need to get a booking for.,negative,travel,2025-07-19 21:16:46.368440
The destination process was terrible and the staff were very helpful.,negative,travel,2025-07-20 03:56:58.489955
I want to confirm my hotel for the overbooked hotel to Paris.,neutral,travel,2025-07-20 04:00:10.611471
My check-in was lost at the airport and I need assistance.,neutral,travel,2025-07-20 11:16:22.732986
I have a overbooked refund at the Grand Hyatt that I need to get a refund for.,neutral,travel,2025-07-20 04:26:34.854501
I have a disappointing itinerary at the Grand Hyatt that I need to get a itinera ... ry for.,neutral,travel,2025-07-20 15:03:46.976016
I want to confirm my itinerary for the terrible itinerary to Paris. ?!?,neutral,travel,2025-07-20 13:19:59.097531
THE BOOKING PROCESS WAS NON-REFUNDABLE AND THE ST you know AFF WERE VERY HELPFUL.,neutral,travel,2025-07-20 07:06:11.219046
[REF-7925] I want to confirm my check-in for the terrible check-in to Paris.,negative,travel,2025-07-20 00:21:23.340562
The itinerary process was wonderful and the staff were very helpful.,positive,travel,2025-07-20 08:27:35.462077
The refund process was disappointing and the staff were very helpful.,neutral,travel,2025-07-20 03:09:47.583592
Our destination to Sydney was found and the experience was terrible....,negative,travel,2025-07-20 13:18:59.705107
My luggage was booked at the airport and I need assistance.,neutral,travel,2025-07-20 06:10:11.826622
I want to confirm my voucher for the scenic voucher to Paris.,neutral,travel,2025-07-19 20:00:23.948138
I have a scenic flight at the Grand Hyatt that I need to get a flight for.,positive,travel,2025-07-20 01:51:36.069653
My destination was cancelled at the airport and I need assistance.,negative,travel,2025-07-20 17:00:48.191168
I have a terrible flight at the Grand Hyatt that I need to get a flight for.,neutral,travel,2025-07-20 14:15:00.312683
The hotel process was t you know errible and the staff were very helpful.,negative,travel,2025-07-19 23:50:12.434198
OUR DESTINATION TO PARIS WAS FOUND AND THE EXPERIENCE WAS TERRIBLE.,negative,travel,2025-07-20 05:38:24.555714
I have a overbooked flight at the Grand Hyatt that I need to get a flight for. ?!?,negative,travel,2025-07-20 18:51:36.677229
I want to confirm my itinerary for the first-class itinerary to Paris.,positive,travel,2025-07-19 22:16:48.798744
My hotel was rescheduled at the airport and I need assistance.,positive,travel,2025-07-19 22:07:00.920259
I want to confirm my hotel  ... for the convenient hotel to Paris.,positive,travel,2025-07-20 15:01:13.041774
I have a scenic reservation at the Grand Hyatt that I need to get a reservation for.,positive,travel,2025-07-20 09:53:25.163290
The airline cancelled my flight and offered a disappointing travel flight.,neutral,travel,2025-07-20 00:02:37.284805
I have a convenient itinerary at the Grand Hyatt that I need to get a itinerary for.,positive,travel,2025-07-20 13:34:49.406320
[REF-4013] My seat was booked at the airport and I need assistance.,negative,travel,2025-07-20 16:51:01.527835
I have a convenient destination at the Grand Hyatt that I need to get a destination for.,positive,travel,2025-07-20 14:06:13.649350
The airline rescheduled my luggage and offered a convenient travel luggage....,positive,travel,2025-07-20 20:53:25.770865
The airline upgraded my destination and offered a convenient travel destination.,positive,travel,2025-07-20 00:32:37.892381
The seat process was terrible and the staff were very helpful.,negative,travel,2025-07-20 08:57:50.013896
I want to confirm my reservation for the convenient reservation to Paris.,positive,travel,2025-07-20 22:37:02.135411
[REF-9990] Our luggage to Rome was delayed and the experience was non-refundable.,negative,travel,2025-07-20 14:28:14.256926
I have a non-refundable check-in at the Grand Hyatt that I need to get a check-in for.,neutral,travel,2025-07-20 19:07:26.378441
My seat was booked at the airport and I need assistance.,neutral,travel,2025-07-20 09:34:38.499957
Our refund to Rome was confirmed and the experience was scenic.,positive,travel,2025-07-20 23:39:50.621472
Our flight to Tokyo was confirmed and the experience was convenient.,positive,travel,2025-07-20 07:34:02.742987
I have a non-refundable flight at the Grand Hyatt that I need to get a flight for.,negative,travel,2025-07-20 13:42:14.864502
My voucher was cancelled at the airport and I need assistance....,neutral,travel,2025-07-20 01:01:26.986017
My itinerary was booked at the airport and I need assistance.,positive,travel,2025-07-20 01:54:39.107533
My booking was delayed at the airport and I nee like d assistance. (ticket:316798),negative,travel,2025-07-20 01:52:51.229048
The luggage process was disappointing and the staff were very helpful.,negative,travel,2025-07-20 16:04:03.350563
The airline upgraded my voucher and offered a wonderful travel voucher.,positive,travel,2025-07-20 10:24:15.472078
My flight was rescheduled at the airport and I need assistance.,negative,travel,2025-07-20 10:31:27.593593
The seat process was convenient and the staff were very helpful.,positive,travel,2025-07-20 22:04:39.715109
The reservation process was convenient and the staff were very helpful.!!!,positive,travel,2025-07-20 11:34:51.836624
I HAVE A NON-REFUNDABLE HOTEL AT THE GRAND HYATT THAT I NEED TO GET A HOTEL FOR.,negative,travel,2025-07-21 00:28:03.958139
Our seat to London was found and the experience was scenic.,neutral,travel,2025-07-20 21:27:16.079654
I have a convenient destination at the Grand Hyatt that I need to get a destination for.!!!,positive,travel,2025-07-20 17:24:28.201169
My voucher was booked at the airport and I need assistance.,neutral,travel,2025-07-20 08:52:40.322684
 you know The airline cancelled my booking and offered a disappointing travel booking.,negative,travel,2025-07-20 09:22:52.444200
[REF-3886] The itinerary process was non-refundable and the staff were very helpful.,negative,travel,2025-07-20 14:06:04.565715
The airline rescheduled my itinerary and offered a scenic travel itinerary.,neutral,travel,2025-07-21 03:41:16.687230
Our luggage to Sydney was enjoyed and the experience was convenient.,positive,travel,2025-07-20 09:04:28.808745
I want to confirm my booking for the terrible booking to Paris.,neutral,travel,2025-07-20 21:37:40.930260
The luggage process was terrible and the staff were very helpful.,negative,travel,2025-07-20 11:11:53.051776
I have a disappointing check-in at the Grand Hyatt that I need to get a check-in for. ?!?,negative,travel,2025-07-20 07:12:05.173291
I want to confirm my flight for the terrible flight to Paris.,negative,travel,2025-07-20 21:55:17.294806
[REF-9694] I have a disappointing hotel at the Grand Hyatt that I need to get a hotel for. ?!?,negative,travel,2025-07-20 20:36:29.416321
I want to confirm my check-in for the scenic check-in to Paris.,neutral,travel,2025-07-20 13:07:41.537836
The booking process was overbooked you know  and the staff were very helpful.,neutral,travel,2025-07-20 08:47:53.659352
Our check-in to Sydney was delayed and the experience was non-refundable.,negative,travel,2025-07-20 22:56:05.780867
The airline upgraded my flight and offered a wonderful travel flight.!!!,positive,travel,2025-07-20 18:54:17.902382
The booking process was disappointing and the staff were very helpful.,negative,travel,2025-07-20 20:59:30.023897
Our voucher to Dubai was booked and the experience was first-class.,positive,travel,2025-07-20 16:55:42.145412
Our refund to Sydney was rescheduled and the experience was overbooked.,negative,travel,2025-07-20 17:42:54.266927
I want to confirm my reservation for the terrible reservation to Paris.,neutral,travel,2025-07-20 21:51:06.388443
My reservation was upgraded at the airport and I need assistance.,positive,travel,2025-07-21 04:12:18.509958
Our voucher to Tokyo was enjoyed and the experience was first-class.,positive,travel,2025-07-20 16:46:30.631473
I want to confirm my reservation for the convenient reservation to Paris.,positive,travel,2025-07-21 00:42:42.752988
[REF-7904] I have a disappointing hotel at the Grand Hyatt that I need to get a hotel for.,neutral,travel,2025-07-20 18:20:54.874503
I ha you know ve a disappointing itinerary at the Grand Hyatt that I need to get a itinerary for.,negative,travel,2025-07-21 02:13:06.996019
My check-in was lost at the airport and I need assistance.,neutral,travel,2025-07-20 10:42:19.117534
I want to confirm my flight for the te umm rrible flight to Paris.,neutral,travel,2025-07-20 12:43:31.239049
I want to confirm my itinerary for the disappointing itinerary to Paris.,negative,travel,2025-07-20 16:46:43.360564
Our check-in  ... to Sydney was confirmed and the experience was convenient.,positive,travel,2025-07-21 06:06:55.482079
I have a terrible check-in at the Grand Hyatt that I need to get a check-in for.!!!,negative,travel,2025-07-21 07:05:07.603595
The refund process was scenic and the staff were very helpful.,neutral,travel,2025-07-20 19:53:19.725110
Our booking to Tokyo was enjoyed and the experience was convenient.,positive,travel,2025-07-21 10:25:31.846625
I have a first-class itinerary at the Grand Hyatt that I need to get a itinerary for.,positive,travel,2025-07-20 15:26:43.968140
The airline found my voucher and offered a convenient travel voucher.,positive,travel,2025-07-20 16:21:56.089655
I have a first-class flight at the Grand Hyatt that I need to get a flight for.,positive,travel,2025-07-21 07:07:08.211171
The voucher process was disappointing and the staff were very helpful.,neutral,travel,2025-07-20 18:03:20.332686
The seat process was terrible and the staff were very helpful.,negative,travel,2025-07-20 16:03:32.454201
Our voucher to Rome was enjoyed and the experience was first-class....,positive,travel,2025-07-20 15:13:44.575716
The hotel process was overbooked and the staff were very helpful.,negative,travel,2025-07-21 11:48:56.697231
My destination was booked at the airport and I need assistance.,positive,travel,2025-07-21 11:39:08.818746
My itinerary was cancelled at the airport and I need assistance.,negative,travel,2025-07-21 04:54:20.940262
The airline rescheduled my hotel and offered a non-refundable travel hotel.,negative,travel,2025-07-21 12:02:33.061777
I WANT TO CONFIRM MY CHECK-IN FOR THE NON-REFUNDABLE CHECK-IN TO PARIS.,negative,travel,2025-07-20 19:40:45.183292
The seat process was first-class and the staff were very helpful.,positive,travel,2025-07-21 07:45:57.304807
My voucher was confirmed at the airport and I need assistance.!!!,positive,travel,2025-07-20 15:16:09.426322
The reservation process was disappointing and the staff were very helpful. ?!?,negative,travel,2025-07-20 19:08:21.547838
The airline lost my reservation and offered a scenic travel reservation. ?!?,negative,travel,2025-07-21 12:08:33.669353
The itinerary process was disappointing and the staff were very helpful.,negative,travel,2025-07-21 09:35:45.790868
The check-in process was overbooked and the staff were very helpful.,negative,travel,2025-07-20 20:31:57.912383
I have a convenient flight at the Grand Hyatt that I need to get a flight for.,positive,travel,2025-07-21 11:43:10.033898
I want to confirm my itinerary for the overbooked itinerary to Paris.,negative,travel,2025-07-21 11:14:22.155414
I want to confirm my reservation for the non-refundable reservation to Paris.,neutral,travel,2025-07-21 16:41:34.276929
My voucher was lost at the airport and I need assistance.,negative,travel,2025-07-21 15:39:46.398444
